messageID,user,role,message,groupID,fileID,date,time,seanceID
1417,177511.0,Driver,sauf I une idée chef ,64,d308e83c-1315-4968-91ec-66a93569364a,2024-11-12,04:53:30,2
1418,154889.0,Navigator,je regarde mais ouais chelou le I,64,d308e83c-1315-4968-91ec-66a93569364a,2024-11-12,04:53:57,2
1419,177511.0,Driver,j'ai un idées,64,d308e83c-1315-4968-91ec-66a93569364a,2024-11-12,04:55:35,2
1420,154889.0,Navigator,attend ,64,d308e83c-1315-4968-91ec-66a93569364a,2024-11-12,04:55:42,2
1421,154889.0,Driver,j'ai écris ça ,64,d308e83c-1315-4968-91ec-66a93569364a,2024-11-12,04:56:53,2
1422,177511.0,Navigator,bon on finit l'activité dommage ,64,d308e83c-1315-4968-91ec-66a93569364a,2024-11-12,04:56:55,2
1423,154889.0,Driver,aie ,64,d308e83c-1315-4968-91ec-66a93569364a,2024-11-12,04:57:02,2
1424,182622.0,Navigator,CC,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:40:02,2
1425,189972.0,Driver,YOOO,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:40:18,2
1426,182622.0,Navigator,TU ES ASSIS OU,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:40:32,2
1427,189972.0,Driver,plein milieu,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:41:15,2
1428,182622.0,Navigator,OK,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:41:47,2
1429,182622.0,Navigator,JE SUIS LA MEUF DEVANT ,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:42:03,2
1430,182622.0,Navigator,LAVE LA MAIN,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:42:14,2
1431,189972.0,Navigator,bien joue,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:45:31,2
1432,182622.0,Driver,corriges le bug ,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:48:27,2
1433,189972.0,Navigator,Y a pas la valeur D dans le dic,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:49:06,2
1434,182622.0,Driver,excute pour voir,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:50:58,2
1435,189972.0,Navigator,je regarde ,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:52:02,2
1436,182622.0,Driver,bien jouer,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:52:54,2
1437,189972.0,Navigator,non cest bon ca marche,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:53:08,2
1438,189972.0,Navigator,merci bien pour le code,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:53:35,2
1439,189972.0,Navigator,bonne continuation,65,d56121bc-ef4e-449a-819b-4c88a48927db,2024-11-12,04:53:43,2
1440,209779.0,Navigator,t'es qui chef,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:26:56,2
1441,199707.0,Driver,Vers la gauche et toi ,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:27:39,2
1442,199707.0,Driver,C toi qui joue avec ton tel ?,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:28:03,2
1443,209779.0,Navigator,ouais,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:12,2
1444,209779.0,Navigator,ouais,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:28,2
1445,199707.0,Driver,C toi qui joue avec ton tel ?,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:28,2
1446,199707.0,Driver,Et azy fais sur chat 🤣🤣🤣,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:40,2
1447,209779.0,Navigator,hein ?,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:49,2
1448,199707.0,Driver,Et azy fais sur chat 🤣🤣🤣,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:56,2
1449,209779.0,Navigator,hein ?,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:58,2
1450,199707.0,Driver,Chat gpt,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:30:26,2
1451,199707.0,Driver,Je suis sur tel et ça marche pas ,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:30:36,2
1452,209779.0,Navigator,"jcrois on a pas le droit gros, c'est pour faciliter le travail du gars en thèse la",66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:31:01,2
1453,199707.0,Driver,Gars c c pour un points bonus lautre c pour un partiel 😂,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:31:36,2
1454,209779.0,Navigator,ok,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:31:52,2
1455,199707.0,Driver,Gars c c pour un points bonus lautre c pour un partiel 😂,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:32:53,2
1456,209779.0,Navigator,ok,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:32:54,2
1457,199707.0,Driver,Gars c c pour un points bonus lautre c pour un partiel 😂,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:34:04,2
1458,209779.0,Navigator,ok,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:34:04,2
1459,199707.0,Driver,Gars c c pour un points bonus lautre c pour un partiel 😂,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:37:08,2
1460,209779.0,Navigator,ok,66,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:37:11,2
1461,184187.0,Driver,slt,68,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:29:27,2
1462,177041.0,Navigator,bonjour,68,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:30:39,2
1463,184187.0,Driver,je pense que c'est bon,68,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:40:30,2
1464,177041.0,Navigator,d'accord,68,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:41:20,2
1465,183337.0,Driver,bonjour ,69,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:28:30,2
1466,184357.0,Navigator,bonjour,69,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:29:30,2
1467,184357.0,Navigator,en commence par quoi,69,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:29:43,2
1468,183857.0,Driver,salut,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:14,2
1469,212269.0,Navigator,salut,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:21,2
1470,212269.0,Navigator,T qui?,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:32,2
1471,183857.0,Driver,demande la main,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:36,2
1472,183857.0,Driver,puisque moi je ne sais pas comment faire ,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:48:11,2
1473,212269.0,Navigator,mais moi aussi,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:48:39,2
1474,183857.0,Driver,Aie,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:49:15,2
1475,183857.0,Driver,demande quand meme la main,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:49:39,2
1476,212269.0,Navigator,mais j sais pas quoi écrire,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:51:06,2
1477,183857.0,Driver,OK je vais écrire n'importe quoi,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:51:44,2
1478,212269.0,Navigator,mets de l'espace après l'égal,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:53:32,2
1479,212269.0,Navigator,et avant,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:53:45,2
1480,212269.0,Navigator,T qui ,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:59:05,2
1481,183857.0,Driver,Est-ce que ça tient la route?,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:06:13,2
1482,212269.0,Navigator,"ouais ça va, continue si tu peux",71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:06:57,2
1483,183857.0,Driver,Tu ne veux pas continuer?,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:08:49,2
1484,183857.0,Driver,C'est au-dessus de mes moyens,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:09:51,2
1485,212269.0,Navigator,je vais essayer,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:11:04,2
1486,183857.0,Navigator,on fait finir,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:13:25,2
1487,212269.0,Driver,"attd, on va essayer d'éxecuter qlq chose pour voir si ça marche",71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:13:55,2
1488,183857.0,Navigator,On finit ,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:14:02,2
1489,212269.0,Driver,ok si tu veux,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:14:28,2
1490,183857.0,Navigator,On finit ,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:15:40,2
1491,212269.0,Driver,ok si tu veux,71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:15:42,2
1492,212269.0,Driver,"au dessus de else là, t'es sûr qu'il n'y a pas d'erreur?",71,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:16:01,2
1493,200807.0,Navigator,hello,72,e1036eea-6cf2-4fda-83c6-a17b5c3bff6c,2024-11-12,04:28:46,2
1494,200807.0,Navigator,miskine je suis solo,72,e1036eea-6cf2-4fda-83c6-a17b5c3bff6c,2024-11-12,04:29:49,2
1495,210369.0,Navigator,"slt, tu vois comment commencer?",73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:21:59,2
1496,143965.0,Driver,pas vraiment,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:27:44,2
1497,210369.0,Driver,jusque la je pense que tableau va contenir les encadreurs qui se trouve dans la chaine,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:33:04,2
1498,143965.0,Navigator,C et e c'est la même chose non ?,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:34:09,2
1499,210369.0,Driver,ouais j'avais pas remarquer avant,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:34:32,2
1500,210369.0,Driver,"normalement le dernier ouvrant correspond au premier fermant, je me demande s'il faudrait pas un dict?",73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:37:05,2
1501,143965.0,Navigator,il y a un probleme d'indentation apres la boucle for j ,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:41:36,2
1502,210369.0,Driver,ok merci,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:41:54,2
1503,143965.0,Navigator,si tu veux faire l'indentation sans effacer pour repasser a la ligne tu peux utiliser le bouton TAB,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:42:57,2
1504,210369.0,Driver,t'as une idee pour acceder au dernier element en allant au premier?,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:44:02,2
1505,143965.0,Navigator,c'est pas juste D[l] pour le dernier if ?,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:45:36,2
1506,210369.0,Driver,l c'est un nombre ca pourrait pas marcher sur le dico,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:46:26,2
1507,210369.0,Driver,puisque c'est pour indexer seulement,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:46:45,2
1508,210369.0,Driver,mais L[l] c'est un element se trouvant dans la table des ouvrants et on regarde si sa reference est egale au dernier element pour L[0] et ainsi de suite,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:48:10,2
1509,210369.0,Driver,essaie des exemples pour voir si ca marche,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:50:51,2
1510,143965.0,Navigator,j'ai une erreur quand j'essaye,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:53:25,2
1511,210369.0,Driver,envoi moi l'erreur pour voir ou je m'suis trompe,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:55:13,2
1512,143965.0,Navigator,"> bien_parenthesee(""(2 + 4) * 7"") Traceback (most recent call last):   File ""<console>"", line 1, in <module>   File ""<exec>"", line 11, in bien_parenthesee TypeError: 'str' object is not callable",73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:56:12,2
1513,210369.0,Driver,essaie de voir maintenant,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:56:25,2
1514,143965.0,Navigator,c'est bon,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:56:51,2
1515,210369.0,Driver,ca reponds ce qu'il faut?,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:57:17,2
1516,143965.0,Navigator,alors il y a un petit probleme,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:57:58,2
1517,143965.0,Navigator,pour le premiere exemple c'est bon ça répond true,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:58:11,2
1518,143965.0,Navigator,mais pour ce qui sont faux il rpond aussi True,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:58:28,2
1519,210369.0,Driver,on peut y aller je pense,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:58:33,2
1520,143965.0,Navigator,oui,73,e5dce739-26fc-420c-b51c-a36aceb17ed8,2024-11-13,07:58:36,2
1521,197872.0,Navigator,j'ai le dictionnaire à copier si tu veux,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:28:22,2
1522,197872.0,Navigator,c'est deux points dans un dictionnaire pas égale,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:29:02,2
1523,197872.0,Navigator,oui,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:29:17,2
1524,177441.0,Navigator,vasy,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:30:01,2
1525,177441.0,Navigator,oh super,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:30:17,2
1526,197872.0,Driver,maintenant la fonction,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:30:24,2
1527,197872.0,Driver,tu peux essayer,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:33:55,2
1528,197872.0,Navigator,en fait je veux mettre les valeurs de chaque lettre dans le tableau valeurs et ensuite je calcule le résultat en manipulant les éléments du tableau ,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:36:28,2
1529,177441.0,Driver,tu dois séparer les élément de la chaine et la fonction qui permet sa je crois c sprace(),74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:37:31,2
1530,197872.0,Navigator,okay,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:37:52,2
1531,177441.0,Driver,jessaie qqch,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:37:53,2
1532,177441.0,Driver,je met en commentaire un instant,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:39:14,2
1533,177441.0,Driver,si tu veux reediter dit moi jessaie tjr,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:39:27,2
1534,197872.0,Navigator,oka,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:39:33,2
1535,197872.0,Navigator,j'essaie sur jupyter de mon coté,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:39:41,2
1536,177441.0,Driver,okay sa marche,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:39:53,2
1537,197872.0,Driver,je te laisse faire ,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:47:39,2
1538,177441.0,Navigator,okay mercii j'ai essayer un code de mon coté je te le montre dans un instant,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:51:00,2
1539,177441.0,Navigator,on termine l'activiter ?,74,ebb1e782-065b-4519-9189-7d9acd569624,2024-11-12,04:56:56,2
1540,154549.0,Driver,c qui?,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:24:02,2
1541,182672.0,Navigator,c mr le blanc,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:29:26,2
1542,182672.0,Navigator,le gars devant en voir 4eme ranger a gauche,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:30:14,2
1543,154549.0,Driver,tu sais comment faire?,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:33:33,2
1544,182672.0,Navigator,non,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:34:05,2
1545,182672.0,Navigator,mais chat gpt oui,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:34:11,2
1546,154549.0,Driver,vasy,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:34:18,2
1547,182672.0,Navigator,ez,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:34:44,2
1548,154549.0,Driver,teste le après,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:36:01,2
1549,182672.0,Navigator,sa ma l'aire correct tt sa,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:37:22,2
1550,154549.0,Driver,jvais l'essayé pour voir,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:37:41,2
1551,182672.0,Driver,"                                      #::SX&A##@@@M#Sr2HBHBMMMM#MBAB#BMHAHAhsh. HTTPAAAAAA.FLASHMOUNTAIN.COM        @@sH@@@@@@M&9H#@@@@@#MM#@@@#@@#&H@M##B&#MX@@                                    @@SG@@@@@@@@@@@@@H&@#@@@@MB@@MBHMXGMG;@BBMH3@@X                                    @rr#@@@@@M#@@@@2@@2rh@HB##X.@HGAh@3r@i;@@GG9A@@@                                   ,@@@A2@@As##@@3@;@G@3,@B3hH#:M@hMis@,i@r @&hBi5h@@                                    Gr   @r r&#A;;s @AM@;;@aaa#&B@@&@ri@ @@ 2@H&B&XG@@                                   @H:; @# G,:r, ;.s@3XH2 ###BBMHG@@@@,@,,@@ 3A9H9XAH@@                                    @:@@@.:@.:5; :.;XM&2A @##BHMB#H##@9@& @@&:HA#HAGBH#@:                                    @rB@@r@3hShSS2, r9X9GrHAHM#@@@@#@@@3@,:H#G,@H&Xi2@B#@s                                    @,;5@#@MHr;;;H,.@Gss32&9XrrrSS9@#@@s@@32GAr;MM@SrSX3,@@                                    M#.r9@@H;5;  &i&A@@@@XsS23X3XS5GAA@r@@Sax@G9;S@#.:&Xrh@                                    @s 9 #@  @@s,..MBr    :3A@@9isrShHA;s@ @:#M#r M@h,;2rs@r                                   @h ,:,H@@    ,  5@@G@rM@@@BrsissSBHB5S@.@;;@s9r @HG,iss@r                                  @#.   sAH@@@2@@X  @@A;;.;   ;rrrrsM@#G;@.5. @Isi 2S95i;,@s                                 :@r ..;2;;H#@      @S3i     ;rrsiSSHHHM,@;s:.@2r3r.ii;s:rHG                                 @#:;; .;.MA#@     @@23X .,:,ri2X229#AA#,@5:;,@G3A5ss#2G,;:@                                 Xis:   ;.is#@i    S;;XG@ .;;siS552ShAAM:@@S2rAs9Sr# @Sh:, ##                                 @9;:,:,3, ,9@@  . @@@@#@92i53X99XXSXXA2:@A S#&i;3#Hr@;M;,:;@;                                 @S5,. ;r:  .@@@,          :;5XS2Sii2XH2;H@ir2Mr:@rX3A5A,., @H                                 H5 ,;r; ..  rrH@; H@;@@@#@@rr3S25S233M;23@AsXX:&@H5X2Xs..  @@H                                  3,,5; :;,,.  :2@. &   r@#;:;rS5i5XXG#iS;@MB9rsSSSS5i9;;:: 9G@,                                  M;:h.;;;:, ..  @@. 5@@@#iriisi522hAAHri;@A@@i5ShAH3XS,:;;:::@S                                   h S:;.   :::,::sX:      ,::;riXAH9Gh;rXAGHAA55@G&X3S;;;;r;:@                                   @;:;5i  @Si;;r;:s&r    rX&HM@@@#A&3SrsXABA#HGAB&rG2r;irs3&&                                   32Xs .r22s5r;siS&3@@BHMAASHMHXSSiiirrsr&H2@@@##i::;s2X2r2M                               i@@#hHH@2 sr;rs;,3ASs.A@#93;,,,,,:::;;:;;;SS3iXX3ir;..:::rr.@5                          sX@#MhAhh5;9@@ rXr#:,BhA;r S@hSrirrrrrrsr:. ;2rrrrsSSissr:;Sr.:r;,                       ,i;:.::;rsB&2i @@ # 53:S;GX;.;s@sr;ssrrrrrr;   ihsr;;r;;;rhh2Xr .  &                      :,     .r;;s2X# @@ 3i@s ;:si2r@:@rir;;;;;;r2S   9Sr;:::;rrsis:,.:Xis;#;                     :       ..,r;;i@ ;@ @GM@M::;rri2,@@@@@M9isrsXG   9i;;;;;;riss;,;isS2GM@@@@@BS                    , .       ,:;rishX iBA;53r:Air;:. ,   ,r3GAGX&H   &2SSS5S522isr;,..,:::.A@@A,h#@s                  ,       ..:::,;rsSSA@,@ ,:,.;sS92i;,,.,,    ,,;2@9  A,  ,,,,......,,:;srr: @@@:ss2S                 .       .;r;;;:;;ss:r#s@ ,;.i5rrrs225;:,:::,.,;;:;;;rrrr;;;:;;;;;rrsrssrrr; S@@r,;sr                .      ..,;;::,,.,:.  @G& .:.;3s;rrrsS525Ssr;:,,:::;;;;;;rrssssssrssr;;r;;;;  @@h,;rr                     ..,,:,...       r@:  ,,:;,:;rsrrrrrssirrr;::::;;rrrrrrrrrrrrrr;;rrrr;;;, @@A:;ss              r     ...,.,.          @@,     . .,:;;;;rrrrsrrrr;;;;;rsrrrr;;;;;;rrssrr;;:;;:, 2@3.;ss             ;@:   . .,,..           @@      ...:;;;rrrr;;;;;;;;;;;;;;;:,,,,::;r;rrsiiss;:,.,  @s :sr            r @@     ...,.,;r5;      @.       ..,,,;rrr;;;;:::;;;:::,,   ..,::;;;;;rrssisr;,.  @;  ;;           :  @@@#    .  .;ri3ABA#:  @      .. ..,,:::;;;;r;;;;rrs;, . ..,.:::,;;;rrrsrrss;;,. @S.,:;          :    @@@@@A   :rSX2ri,@5  G#       .,::::;;;;;;;;;;;2MM#H;,;,,.. ..,:;rr;;;;;;r;,. . #9.:;;         ,      ,@@&@@@@GA@@@@@@    @          .;r::;;rrr;r;;.;@@@MiSr     ..,,,,:;;;;;rr:.... i@;;;S             .    @@Bi@@@@@  @@@r   @           .:,;r;;;;;;;;. r@@@A#9         ...::::,,.  .     @@#M       r       ..  ;@H22@     @@@   H             .::::;::;::,.,#@@H@H        ..,,,,..   ...      @@@      ;  ... ..:,,;,3AAM@@r   i@@@  :              .,;:;;;:,::,;S@@M@G                .rsSSSi:.   :@     S        .::r2@@@X@GM@@.   @@        .::,,::    ,::;;;;;::ss@@#M@.              .i;;:,:::;.  ;@    .      :,;;rSH@@@  &@MS@@@  #@@ ,    ,,...::r:,.   ,:::;srrSX@@#h#S ..           :,;,:;:;;r;. i@   ; ris;,.,..r2@@@r    @@@29@@ ;#@ i   ;: :h,.;rr:..,...,;rr;;rA@@#ir2                   2Ss;:.  s@  @. :;r3A@@@@@@@@       @@@@@i  @@     ;;:i@#;:,;;:,,,:;;::r5iA@#Ai.,5@H.           i5iirA2ir;:  @B  .    .,::;A@@@@         @@@X   @Ai@   .::. .:rsSi;:::r;. ;@@@#@@A;  @@@@@       ...,2X2irrrr;:H@@@; ;  .    .,:;A@@#          @    ;@;2@     ,:;;rsr,,.,;:;.H@@@MH@@@#i:&@@#@@@@G    .,.  :;rS5rH@@#r@@@ & .       .,;@@@@        :  ;S@i@r@@@@            ,.,.3@@GAHB@##@AM@@HH#BHM@@@@5           @;  Mr,.         r@@@     sH   .;M@@r@, @@@@@#Sr;rrrrsX@@@@##@@@@MM##@@@#HBMMBHM@@@@@@@@MMAB@@@rrr,,    3.            @@@@@@;        .  :  H,.5@@@@@@@@@@@@####@@##H##MHHM#@#MMMAGAHHM#@@@@@@@@@   .;sS52     ii,,..                     HMi9HX&#S2@@H@@@@@#@#MH##@@@@@@@@@@@@@#@@#@@@@@@@M#######@h  ;:.    r       .,:...                   ;39X;,:;;,s@H##BAM#H3M@@@#####@@@@@#####@@@#####@@@@@#H&A@     ;r:. s          .,                     rs;;i29@#A@@MM###M@@@@@@@@@@#@@@@@#######@@@@@@@@@@@@@@G#@i.;,    :2             ., .           .  :@@M#AS2.    H@@@@@@@@##BHHHMHHA&GhAM@@@@@@@#MM#M##@@@@@@@@,    ,.. s3                        ....... ..,..,:; #@@@@#BHAA&G&AAHB##@@@@@@@##HA&&&hGAAAABH######@@@@@r  .. .i",75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:37:57,2
1552,154549.0,Driver,c bon il fonctionne bien,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:40:14,2
1553,182672.0,Navigator,c carre,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:44:25,2
1554,154549.0,Driver,je mets fin à l'activité?,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:44:46,2
1555,182672.0,Navigator,mais il fait quoi le programme,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:44:51,2
1556,154549.0,Driver,c qui est écrit dans l'énoncé,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:45:30,2
1557,182672.0,Navigator,flm de lire,75,edcc51e4-8e07-42b0-b165-c07c602c37a8,2024-11-13,07:45:46,2
